sample	#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Solabu2_v1.0	SMEL4.1_02g028720.1.01	1	279	1	68	24.3728	0.243728	25.7	22
Solabu2_v1.0	SMEL4.1_02g023350.1.01	1	1077	3	269	24.9768	0.350975	27.6	37.3
Solabu2_v1.0	SMEL4.1_02g023190.1.01	1	1092	6	437	40.0183	0.821429	29.2	44
Solabu2_v1.0	SMEL4.1_02g020750.1.01	1	843	4	408	48.3986	0.483986	26.9	26
Solabu2_v1.0	SMEL4.1_02g020200.1.01	1	1320	8	696	52.7273	0.673485	27.8	28.1
Solabu2_v1.0	SMEL4.1_02g018750.1.01	1	1293	1	52	4.02166	0.0402166	27	22
Solabu2_v1.0	SMEL4.1_02g018110.1.01	1	1074	3	340	31.6574	0.417132	25.9	44
Solabu2_v1.0	SMEL4.1_02g017980.1.01	1	2181	1	78	3.57634	0.0357634	25.4	22
Solabu2_v1.0	SMEL4.1_02g015590.1.01	1	813	2	230	28.2903	0.362854	28.1	1
Solabu2_v1.0	SMEL4.1_02g015580.1.01	1	1050	2	208	19.8095	0.198095	29.5	28
Solabu2_v1.0	SMEL4.1_02g010050.1.01	1	795	2	128	16.1006	0.231447	25.8	28
Solabu2_v1.0	SMEL4.1_02g004950.1.01	1	945	3	246	26.0317	0.260317	26.9	23.3
Solabu2_v1.0	SMEL4.1_02g002570.1.01	1	2337	15	816	34.9166	0.454429	28	23.1
Solabu2_v1.0	SMEL4.1_03g032950.1.01	1	2424	15	976	40.264	0.561881	28	23.7
Solabu2_v1.0	SMEL4.1_03g028650.1.01	1	759	1	114	15.0198	0.150198	24.5	24
Solabu2_v1.0	SMEL4.1_03g028290.1.01	1	1482	2	120	8.09717	0.0809717	29.5	23
Solabu2_v1.0	SMEL4.1_03g027790.1.01	1	741	5	229	30.9042	0.411606	29.9	22
Solabu2_v1.0	SMEL4.1_03g027710.1.01	1	1548	2	214	13.8243	0.19186	28.3	42
Solabu2_v1.0	SMEL4.1_03g027430.1.01	1	1275	2	202	15.8431	0.16549	27.4	28
Solabu2_v1.0	SMEL4.1_03g017370.1.01	1	927	2	272	29.342	0.29342	27	36
Solabu2_v1.0	SMEL4.1_03g015770.1.01	1	2925	12	867	29.641	0.344957	26.7	26.2
Solabu2_v1.0	SMEL4.1_03g002870.1.01	1	1512	8	532	35.1852	0.460979	28.7	23.2
Solabu2_v1.0	SMEL4.1_03g001790.1.01	1	1263	4	427	33.8084	0.338084	30.4	25.2
Solabu2_v1.0	SMEL4.1_04g001760.1.01	1	477	1	108	22.6415	0.226415	25.1	22
Solabu2_v1.0	SMEL4.1_04g002340.1.01	1	1056	2	294	27.8409	0.284091	29.4	44
Solabu2_v1.0	SMEL4.1_04g003340.1.01	1	705	6	321	45.5319	0.883688	28	34.7
Solabu2_v1.0	SMEL4.1_04g003350.1.01	1	435	2	277	63.6782	0.655172	27.2	36
Solabu2_v1.0	SMEL4.1_04g020870.1.01	1	1086	7	473	43.5543	0.825967	28.2	37.7
Solabu2_v1.0	SMEL4.1_05g005250.1.01	1	240	2	196	81.6667	0.983333	29.8	41
Solabu2_v1.0	SMEL4.1_05g015210.1.01	1	2217	12	710	32.0253	0.516915	28.2	21.9
Solabu2_v1.0	SMEL4.1_05g019330.1.01	1	1284	4	364	28.3489	0.371495	27.4	34
Solabu2_v1.0	SMEL4.1_06g000180.1.01	1	1038	2	299	28.8054	0.288054	26.9	21
Solabu2_v1.0	SMEL4.1_06g011890.1.01	1	933	4	383	41.0504	0.439443	26.4	31.5
Solabu2_v1.0	SMEL4.1_06g018550.1.01	1	702	3	172	24.5014	0.25641	23.9	24
Solabu2_v1.0	SMEL4.1_06g024570.1.01	1	1707	12	765	44.8155	0.781488	29.1	28.8
Solabu2_v1.0	SMEL4.1_06g025950.1.01	1	528	1	114	21.5909	0.215909	29.5	28
Solabu2_v1.0	SMEL4.1_06g026690.1.01	1	1296	6	383	29.5525	0.4375	26.9	30.7
Solabu2_v1.0	SMEL4.1_06g026700.1.01	1	618	1	82	13.2686	0.132686	27.8	9
Solabu2_v1.0	SMEL4.1_06g026750.1.01	1	2034	10	1205	59.2429	0.732055	26.8	41.4
Solabu2_v1.0	SMEL4.1_07g003570.1.01	1	1434	12	795	55.4393	0.95258	28.1	32.5
Solabu2_v1.0	SMEL4.1_07g026370.1.01	1	1983	12	484	24.4075	0.359556	27	18.7
Solabu2_v1.0	SMEL4.1_08g018690.1.01	1	2520	4	459	18.2143	0.187302	28.4	29
Solabu2_v1.0	SMEL4.1_08g011490.1.01	1	3939	9	794	20.1574	0.231277	28.3	14
Solabu2_v1.0	SMEL4.1_08g009590.1.01	1	1131	5	530	46.8612	0.577365	27	39.2
Solabu2_v1.0	SMEL4.1_09g021620.1.01	1	633	4	426	67.2986	0.879937	28.5	39
Solabu2_v1.0	SMEL4.1_09g019140.1.01	1	2001	6	882	44.078	0.449775	29.7	37
Solabu2_v1.0	SMEL4.1_09g018480.1.01	1	999	2	231	23.1231	0.231231	25.8	28
Solabu2_v1.0	SMEL4.1_09g017940.1.01	1	1038	4	370	35.6455	0.488439	30	18
Solabu2_v1.0	SMEL4.1_09g016680.1.01	1	555	2	109	19.6396	0.196396	27.7	22
Solabu2_v1.0	SMEL4.1_09g014720.1.01	1	2094	1	77	3.67717	0.0367717	31.5	24
Solabu2_v1.0	SMEL4.1_09g002570.1.01	1	657	4	255	38.8128	0.544901	33.3	26
Solabu2_v1.0	SMEL4.1_09g000960.1.01	1	519	1	85	16.3776	0.163776	29.5	24
Solabu2_v1.0	SMEL4.1_09g000460.1.01	1	1554	11	741	47.6834	0.88417	28.9	28.3
Solabu2_v1.0	H12@DN29382_c0_g1_i1.p1	1	432	0	0	0	0	0	0
Solabu2_v1.0	H12@DN3057_c0_g2_i1.p1	1	444	0	0	0	0	0	0
Solabu2_v1.0	H12@DN3155_c0_g1_i3.p2	1	555	0	0	0	0	0	0
Solabu2_v1.0	H3@DN14400_c0_g2_i1.p1	1	486	0	0	0	0	0	0
Solabu2_v1.0	H3@DN1729_c0_g1_i55.p3	1	453	0	0	0	0	0	0
Solabu2_v1.0	H3@DN36526_c0_g1_i1.p1	1	1905	0	0	0	0	0	0
Solabu2_v1.0	H5@DN2826_c1_g1_i11.p2	1	534	0	0	0	0	0	0
Solabu2_v1.0	H5@DN3226_c0_g1_i10.p1	1	747	0	0	0	0	0	0
Solabu2_v1.0	H5@DN474_c0_g1_i1.p2	1	363	0	0	0	0	0	0
Solabu2_v1.0	H5@DN47683_c0_g1_i1.p1	1	339	0	0	0	0	0	0
Solabu2_v1.0	H5@DN9607_c0_g1_i1.p1	1	987	0	0	0	0	0	0
Solabu2_v1.0	H2@DN10490_c0_g1_i1.p1	1	672	0	0	0	0	0	0
Solabu2_v1.0	H2@DN10606_c0_g1_i1.p2	1	576	0	0	0	0	0	0
Solabu2_v1.0	H2@DN1514_c2_g1_i1.p1	1	903	0	0	0	0	0	0
Solabu2_v1.0	H2@DN1592_c0_g1_i2.p1	1	366	0	0	0	0	0	0
Solabu2_v1.0	H2@DN2589_c0_g2_i5.p1	1	606	0	0	0	0	0	0
Solabu2_v1.0	H2@DN27952_c0_g1_i1.p1	1	1605	0	0	0	0	0	0
Solabu2_v1.0	H2@DN3063_c0_g1_i3.p1	1	531	0	0	0	0	0	0
Solabu2_v1.0	H2@DN3379_c0_g1_i30.p2	1	405	0	0	0	0	0	0
Solabu2_v1.0	H2@DN361_c0_g3_i1.p1	1	885	0	0	0	0	0	0
Solabu2_v1.0	H2@DN37135_c0_g1_i2.p2	1	333	0	0	0	0	0	0
Solabu2_v1.0	H2@DN385_c0_g3_i1.p1	1	363	0	0	0	0	0	0
Solabu2_v1.0	H2@DN3869_c0_g1_i7.p1	1	381	0	0	0	0	0	0
Solabu2_v1.0	H2@DN40234_c0_g1_i2.p2	1	642	0	0	0	0	0	0
Solabu2_v1.0	H2@DN40234_c0_g1_i2.p1	1	702	0	0	0	0	0	0
Solabu2_v1.0	H2@DN5823_c0_g1_i4.p1	1	1380	0	0	0	0	0	0
Solabu2_v1.0	H2@DN6006_c0_g1_i7.p2	1	411	0	0	0	0	0	0
Solabu2_v1.0	H2@DN6196_c0_g1_i5.p1	1	663	0	0	0	0	0	0
Solabu2_v1.0	H2@DN6990_c0_g1_i10.p2	1	570	0	0	0	0	0	0
Solabu2_v1.0	H2@DN8277_c0_g1_i1.p1	1	1569	0	0	0	0	0	0
Solabu2_v1.0	H2@DN8433_c0_g1_i15.p2	1	498	0	0	0	0	0	0
Solabu2_v1.0	H2@DN9368_c0_g1_i3.p1	1	402	0	0	0	0	0	0
Solabu2_v1.0	H2@DN9368_c0_g1_i3.p3	1	300	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_00g000890.1.01	1	648	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_00g005390.1.01	1	828	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_00g006980.1.01	1	678	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g032910.1.01	1	858	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g029420.1.01	1	738	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g028200.1.01	1	366	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g021320.1.01	1	777	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g020240.1.01	1	1194	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g022170.1.01	1	684	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g016570.1.01	1	594	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g015950.1.01	1	981	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g012820.1.01	1	507	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g009290.1.01	1	1584	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g009190.1.01	1	828	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g004790.1.01	1	567	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g001450.1.01	1	672	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g025670.1.01	1	738	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g023340.1.01	1	633	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g022150.1.01	1	438	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g007710.1.01	1	1245	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g002050.1.01	1	828	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_12g000440.1.01	1	582	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_12g001750.1.01	1	972	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_12g017040.1.01	1	180	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g019840.1.01	1	1203	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g016370.1.01	1	387	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g012700.1.01	1	789	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g002190.1.01	1	1116	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g034360.1.01	1	1104	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g026370.1.01	1	546	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g020280.1.01	1	768	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_04g012670.1.01	1	1119	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_05g015590.1.01	1	258	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_05g020090.1.01	1	645	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_05g023750.1.01	1	903	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_06g023900.1.01	1	966	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_06g027310.1.01	1	297	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_07g015470.1.01	1	387	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_07g018930.1.01	1	1602	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_07g024590.1.01	1	393	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_08g012280.1.01	1	516	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_08g001630.1.01	1	1029	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_09g022620.1.01	1	450	0	0	0	0	0	0
Solabu2_v1.0	H12@DN39000_c0_g1_i1.p5	1	393	0	0	0	0	0	0
Solabu2_v1.0	H12@DN55120_c0_g1_i1.p1	1	321	0	0	0	0	0	0
Solabu2_v1.0	H2@DN5319_c0_g1_i3.p1	1	768	0	0	0	0	0	0
Solabu2_v1.0	H2@DN959_c0_g1_i8.p2	1	369	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g023540.1.01	1	378	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g012060.1.01	1	837	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g024140.1.01	1	267	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g024130.1.01	1	978	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g019450.1.01	1	1086	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g010470.1.01	1	813	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g008270.1.01	1	924	0	0	0	0	0	0
Solabu2_v1.0	H5@DN25690_c0_g1_i1.p1	1	348	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g028300.1.01	1	309	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g002970.1.01	1	1275	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_12g005940.1.01	1	645	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g015990.1.01	1	249	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_04g019010.1.01	1	1017	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_04g019500.1.01	1	432	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_08g020700.1.01	1	1200	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_08g020690.1.01	1	771	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_08g019650.1.01	1	876	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_09g021220.1.01	1	597	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_12g013870.1.01	1	456	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g022330.1.01	1	1149	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g019430.1.01	1	1029	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g009560.1.01	1	771	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_05g012660.1.01	1	555	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_06g026070.1.01	1	1479	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_09g006190.1.01	1	441	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_09g006180.1.01	1	879	0	0	0	0	0	0
Solabu2_v1.0	H2@DN28286_c0_g1_i1.p1	1	447	0	0	0	0	0	0
Solabu2_v1.0	H2@DN5936_c0_g1_i2.p2	1	309	0	0	0	0	0	0
Solabu2_v1.0	H2@DN5936_c0_g1_i2.p1	1	564	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g026970.1.01	1	321	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g026120.1.01	1	750	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g016420.1.01	1	576	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_01g005790.1.01	1	1020	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g025450.1.01	1	1449	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g021780.1.01	1	657	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g021230.1.01	1	570	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g015460.1.01	1	390	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g014670.1.01	1	654	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_10g011150.1.01	1	534	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_11g002430.1.01	1	534	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_12g014770.1.01	1	303	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_12g017400.1.01	1	642	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g027820.1.01	1	540	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g021180.1.01	1	498	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g006230.1.01	1	273	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_02g002580.1.01	1	318	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_03g019420.1.01	1	1020	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_04g022910.1.01	1	1323	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_04g023660.1.01	1	2949	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_05g003130.1.01	1	738	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_05g024650.1.01	1	963	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_06g026740.1.01	1	639	0	0	0	0	0	0
Solabu2_v1.0	SMEL4.1_07g020500.1.01	1	660	0	0	0	0	0	0
Solaet3_v2.0	H12@DN1054_c2_g1_i3.p1	1	1308	2	98	7.49235	0.139144	29.8	32
Solaet3_v2.0	H12@DN1656_c0_g2_i1.p1	1	795	1	72	9.0566	0.090566	30.2	24
Solaet3_v2.0	H12@DN18954_c0_g1_i6.p1	1	2478	1	88	3.55125	0.0355125	28	0
Solaet3_v2.0	H12@DN20565_c0_g1_i1.p1	1	1197	1	44	3.67586	0.0367586	32.9	0
Solaet3_v2.0	H12@DN29382_c0_g1_i1.p1	1	432	1	62	14.3519	0.143519	33.5	22
Solaet3_v2.0	H12@DN3155_c0_g1_i3.p2	1	555	2	79	14.2342	0.221622	22.9	0
Solaet3_v2.0	H12@DN44859_c0_g1_i1.p1	1	1368	2	129	9.42982	0.0972222	33.9	2
Solaet3_v2.0	H12@DN48600_c0_g1_i1.p1	1	1053	7	294	27.9202	0.466287	29.3	23.4
Solaet3_v2.0	H12@DN762_c0_g1_i1.p2	1	426	11	426	100	2.723	29.6	20.8
Solaet3_v2.0	H3@DN13038_c0_g1_i1.p1	1	1179	13	914	77.5233	1.24003	28.3	33.8
Solaet3_v2.0	H3@DN13511_c0_g4_i2.p1	1	732	6	443	60.5191	0.870219	29.1	12.3
Solaet3_v2.0	H3@DN1729_c0_g1_i55.p3	1	453	3	373	82.34	0.962472	28.6	16.7
Solaet3_v2.0	H3@DN2397_c0_g1_i2.p1	1	807	3	166	20.57	0.282528	29	23.3
Solaet3_v2.0	H3@DN3668_c0_g1_i2.p1	1	1050	4	347	33.0476	0.410476	28.8	34.5
Solaet3_v2.0	H3@DN3860_c0_g2_i2.p1	1	1275	3	214	16.7843	0.254902	30.1	33.3
Solaet3_v2.0	H3@DN8649_c0_g1_i3.p1	1	597	3	283	47.4037	0.58124	29.6	0.667
Solaet3_v2.0	H3@DN8735_c0_g1_i1.p1	1	1089	2	193	17.7227	0.177227	29.5	33
Solaet3_v2.0	H5@DN1291_c0_g1_i15.p3	1	312	4	209	66.9872	1.49359	28.6	32
Solaet3_v2.0	H5@DN1291_c0_g1_i15.p2	1	357	2	169	47.3389	0.473389	29.6	29
Solaet3_v2.0	H5@DN1554_c0_g1_i16.p1	1	1272	8	822	64.6226	0.775943	28.5	37.2
Solaet3_v2.0	H5@DN1635_c0_g1_i21.p1	1	681	2	170	24.9633	0.249633	30.8	24
Solaet3_v2.0	H5@DN18808_c0_g1_i1.p1	1	303	1	42	13.8614	0.138614	33.1	22
Solaet3_v2.0	H5@DN1887_c0_g1_i5.p2	1	897	2	80	8.91862	0.170569	26	2
Solaet3_v2.0	H5@DN2792_c0_g1_i7.p1	1	2076	8	373	17.9672	0.3579	30.4	17.4
Solaet3_v2.0	H5@DN3185_c1_g1_i2.p1	1	651	6	277	42.5499	0.815668	29.4	5.83
Solaet3_v2.0	H5@DN3226_c0_g1_i10.p1	1	747	2	165	22.0884	0.266399	29.1	28
Solaet3_v2.0	H5@DN34709_c0_g1_i1.p1	1	1083	2	178	16.4358	0.164358	31.5	31.5
Solaet3_v2.0	H5@DN4439_c0_g1_i1.p1	1	1491	2	98	6.57277	0.126761	31.1	1
Solaet3_v2.0	H5@DN474_c0_g1_i1.p2	1	363	4	257	70.7989	1	24.6	30
Solaet3_v2.0	H5@DN6443_c0_g1_i2.p1	1	459	2	300	65.3595	0.653595	28.7	11
Solaet3_v2.0	H5@DN706_c2_g1_i2.p1	1	936	53	317	33.8675	2.63034	29.5	16.8
Solaet3_v2.0	H5@DN7265_c1_g2_i4.p1	1	1707	1	91	5.33099	0.0533099	24.9	12
Solaet3_v2.0	H5@DN7690_c0_g1_i3.p1	1	1092	7	370	33.8828	0.413919	27	23.1
Solaet3_v2.0	H5@DN7857_c0_g1_i1.p1	1	867	3	345	39.7924	0.399077	26.7	37.7
Solaet3_v2.0	H5@DN9607_c0_g1_i1.p1	1	987	6	437	44.2756	0.873354	29.7	43.3
Solaet3_v2.0	H5@DN998_c0_g1_i6.p2	1	1119	3	193	17.2475	0.217158	33.1	0
Solaet3_v2.0	H2@DN10197_c0_g3_i1.p1	1	3012	3	207	6.87251	0.115538	31.1	8
Solaet3_v2.0	H2@DN10606_c0_g1_i1.p2	1	576	1	94	16.3194	0.163194	27.4	1
Solaet3_v2.0	H2@DN1217_c0_g1_i4.p1	1	1644	3	117	7.11679	0.110097	25.1	1.33
Solaet3_v2.0	H2@DN1267_c0_g1_i4.p1	1	1452	5	399	27.4793	0.406336	29.8	41
Solaet3_v2.0	H2@DN1353_c0_g1_i11.p1	1	438	11	433	98.8584	2.80137	30.2	12.2
Solaet3_v2.0	H2@DN1379_c0_g1_i67.p1	1	1017	4	208	20.4523	0.453294	31	16.5
Solaet3_v2.0	H2@DN16296_c0_g1_i2.p1	1	885	7	447	50.5085	0.80791	28.9	25.3
Solaet3_v2.0	H2@DN185_c1_g1_i7.p1	1	870	7	157	18.046	0.585057	29.7	23.1
Solaet3_v2.0	H2@DN1928_c0_g1_i6.p1	1	768	1	86	11.1979	0.111979	24.1	24
Solaet3_v2.0	H2@DN19698_c0_g1_i1.p1	1	1479	4	436	29.4794	0.320487	29.3	30.2
Solaet3_v2.0	H2@DN2444_c0_g1_i28.p1	1	1401	1	65	4.63954	0.0463954	26.8	0
Solaet3_v2.0	H2@DN25011_c0_g1_i1.p1	1	690	4	240	34.7826	0.404348	26.1	23
Solaet3_v2.0	H2@DN2945_c0_g2_i19.p1	1	1038	4	472	45.4721	0.508671	28.7	39.2
Solaet3_v2.0	H2@DN3118_c0_g1_i3.p1	1	1338	1	50	3.73692	0.0373692	29.2	2
Solaet3_v2.0	H2@DN3144_c0_g1_i3.p1	1	1605	3	302	18.8162	0.188162	24.4	26.7
Solaet3_v2.0	H2@DN3379_c0_g1_i30.p2	1	405	4	141	34.8148	0.624691	31.2	12
Solaet3_v2.0	H2@DN3380_c0_g2_i2.p1	1	2445	2	172	7.03476	0.0703476	30.2	22
Solaet3_v2.0	H2@DN34742_c0_g1_i1.p1	1	4659	23	2062	44.2584	0.641554	28.2	39.9
Solaet3_v2.0	H2@DN3508_c0_g1_i10.p1	1	582	3	96	16.4948	0.228522	31.7	22
Solaet3_v2.0	H2@DN35161_c0_g1_i1.p1	1	999	4	242	24.2242	0.412412	27.5	38.5
Solaet3_v2.0	H2@DN3543_c0_g1_i1.p1	1	2478	2	143	5.77078	0.0585149	27.9	2
Solaet3_v2.0	H2@DN361_c0_g3_i1.p1	1	885	5	395	44.6328	0.543503	29.6	30.8
Solaet3_v2.0	H2@DN37135_c0_g1_i2.p2	1	333	1	61	18.3183	0.183183	29.4	0
Solaet3_v2.0	H2@DN385_c0_g3_i1.p1	1	363	7	258	71.0744	1.48209	28.5	16.3
Solaet3_v2.0	H2@DN3869_c0_g1_i7.p1	1	381	2	67	17.5853	0.299213	28	22
Solaet3_v2.0	H2@DN3948_c0_g1_i1.p2	1	516	1	61	11.8217	0.118217	30.6	22
Solaet3_v2.0	H2@DN4324_c0_g1_i1.p1	1	951	5	418	43.9537	0.44164	26.9	12.6
Solaet3_v2.0	H2@DN45012_c0_g1_i1.p1	1	522	3	280	53.6398	0.542146	28.5	31.3
Solaet3_v2.0	H2@DN4698_c0_g2_i2.p1	1	666	1	68	10.2102	0.102102	23.1	22
Solaet3_v2.0	H2@DN5001_c0_g1_i2.p1	1	969	4	513	52.9412	0.529412	30.1	26
Solaet3_v2.0	H2@DN5557_c0_g1_i2.p1	1	669	3	209	31.2407	0.426009	24.8	27.3
Solaet3_v2.0	H2@DN5750_c0_g1_i10.p1	1	1347	1	38	2.82108	0.0282108	26.8	0
Solaet3_v2.0	H2@DN6006_c0_g1_i7.p1	1	1260	4	134	10.6349	0.219048	26.8	2
Solaet3_v2.0	H2@DN6196_c0_g1_i5.p1	1	663	1	96	14.4796	0.144796	29.9	1
Solaet3_v2.0	H2@DN6911_c0_g1_i1.p1	1	588	2	163	27.7211	0.369048	24.6	36
Solaet3_v2.0	H2@DN6990_c0_g1_i10.p1	1	1404	1	53	3.77493	0.0377493	29.7	0
Solaet3_v2.0	H2@DN764_c0_g1_i2.p1	1	567	10	282	49.7354	1.3545	29.2	3.8
Solaet3_v2.0	H2@DN776_c0_g1_i2.p1	1	1008	2	77	7.63889	0.116071	28.4	22
Solaet3_v2.0	H2@DN7814_c0_g2_i1.p1	1	792	4	173	21.8434	0.348485	30.4	6
Solaet3_v2.0	H2@DN8277_c0_g1_i1.p1	1	1569	1	110	7.01083	0.0701083	22.9	12
Solaet3_v2.0	H2@DN8328_c0_g1_i8.p1	1	759	2	128	16.8643	0.168643	26.1	22
Solaet3_v2.0	H2@DN8336_c0_g1_i1.p2	1	870	1	78	8.96552	0.0896552	29.9	0
Solaet3_v2.0	H2@DN8336_c0_g1_i1.p1	1	1098	1	69	6.28415	0.0628415	32.7	0
Solaet3_v2.0	H2@DN9322_c0_g1_i2.p1	1	930	3	150	16.129	0.253763	30.4	13.3
Solaet3_v2.0	H2@DN9368_c0_g1_i3.p1	1	402	1	73	18.1592	0.181592	30.2	2
Solaet3_v2.0	H2@DN9560_c0_g1_i1.p1	1	3012	15	752	24.9668	0.512948	30.1	23.2
Solaet3_v2.0	H2@DN98_c1_g2_i1.p1	1	1353	3	171	12.6386	0.126386	29.1	0.667
Solaet3_v2.0	SMEL4.1_00g000890.1.01	1	648	1	45	6.94444	0.0694444	29.5	2
Solaet3_v2.0	SMEL4.1_00g001310.1.01	1	876	1	150	17.1233	0.171233	23.9	44
Solaet3_v2.0	SMEL4.1_00g005210.1.01	1	1524	3	308	20.21	0.249344	31.2	18.7
Solaet3_v2.0	SMEL4.1_00g005390.1.01	1	828	4	128	15.4589	0.450483	28	32
Solaet3_v2.0	SMEL4.1_00g006980.1.01	1	678	6	268	39.528	0.855457	28.5	33.7
Solaet3_v2.0	SMEL4.1_01g039620.1.01	1	585	7	386	65.9829	1.16752	29.5	34
Solaet3_v2.0	SMEL4.1_01g034590.1.01	1	1041	5	320	30.7397	0.460134	27.7	32.8
Solaet3_v2.0	SMEL4.1_01g033680.1.01	1	1137	3	120	10.5541	0.150396	29	7.33
Solaet3_v2.0	SMEL4.1_01g032910.1.01	1	858	3	113	13.1702	0.168998	30.7	22.7
